prod_category,prod_subcategory,prod_price,month,week_of_year,is_festival_week,units_sold_last_week,avg_sales_4wk,current_stock,units_sold_next_week
Kids,T-Shirt,2999.0,11,46,0,4.73,4.36,2,2.7
Kids,T-Shirt,2999.0,11,47,0,2.7,4.36,8,2.22
Kids,T-Shirt,2999.0,11,48,0,2.22,3.8,5,2.57
Kids,T-Shirt,2999.0,12,49,0,2.57,3.05,4,2.59
Kids,T-Shirt,2999.0,12,50,0,2.59,2.52,4,3.16
Kids,T-Shirt,2999.0,12,51,0,3.16,2.63,4,2.72
Kids,T-Shirt,2999.0,12,52,1,2.72,2.76,4,5.58
Kids,T-Shirt,2999.0,1,1,0,5.58,3.51,3,3.8
Kids,T-Shirt,2999.0,1,2,1,3.8,3.81,7,6.66
Kids,T-Shirt,2999.0,1,3,1,6.66,4.69,9,5.79
Kids,T-Shirt,2999.0,1,4,0,5.79,5.46,10,3.35
Kids,T-Shirt,2999.0,1,5,0,3.35,4.9,8,3.6
Kids,T-Shirt,2999.0,2,6,0,3.6,4.85,3,3.27
Kids,T-Shirt,2999.0,2,7,0,3.27,4.0,3,3.66
Kids,T-Shirt,2999.0,2,8,0,3.66,3.47,7,3.33
Kids,T-Shirt,2999.0,2,9,0,3.33,3.46,2,3.96
Kids,T-Shirt,2999.0,3,10,1,3.96,3.55,5,5.01
Kids,T-Shirt,2999.0,3,11,0,5.01,3.99,6,2.95
Kids,T-Shirt,2999.0,3,12,0,2.95,3.81,4,3.23
Kids,T-Shirt,2999.0,3,13,0,3.23,3.79,4,3.86
Kids,T-Shirt,2999.0,4,14,0,3.86,3.76,7,3.64
Kids,T-Shirt,2999.0,4,15,1,3.64,3.42,5,6.15
Kids,T-Shirt,2999.0,4,16,0,6.15,4.22,8,3.51
Kids,T-Shirt,2999.0,4,17,0,3.51,4.29,6,2.54
Kids,T-Shirt,2999.0,4,18,0,2.54,3.96,8,2.68
Kids,T-Shirt,2999.0,5,19,0,2.68,3.72,6,2.59
Kids,T-Shirt,2999.0,5,20,0,2.59,2.83,4,2.78
Kids,T-Shirt,2999.0,5,21,0,2.78,2.64,3,3.62
Kids,T-Shirt,2999.0,5,22,0,3.62,2.92,3,3.39
Kids,T-Shirt,2999.0,6,23,0,3.39,3.09,3,3.02
Kids,T-Shirt,2999.0,6,24,0,3.02,3.2,6,3.44
Kids,T-Shirt,2999.0,6,25,0,3.44,3.37,6,3.58
Kids,T-Shirt,2999.0,6,26,0,3.58,3.36,4,2.49
Kids,T-Shirt,2999.0,7,27,0,2.49,3.13,6,3.37
Men,T-Shirt,299.0,7,28,0,9.6,9.6,8,8.23
Men,T-Shirt,299.0,7,29,0,8.23,9.26,5,8.24
Men,T-Shirt,299.0,7,30,0,8.24,8.92,12,11.22
Men,T-Shirt,299.0,8,31,0,11.22,9.32,16,8.84
Men,T-Shirt,299.0,8,32,0,8.84,9.13,11,7.85
Men,T-Shirt,299.0,8,33,1,7.85,9.04,13,17.94
Men,T-Shirt,299.0,8,34,0,17.94,11.46,12,9.2
Men,T-Shirt,299.0,8,35,0,9.2,10.96,12,8.19
Men,T-Shirt,299.0,9,36,1,8.19,10.79,10,14.64
Men,T-Shirt,299.0,9,37,0,14.64,12.49,18,8.17
Men,T-Shirt,299.0,9,38,0,8.17,10.05,19,8.47
Men,T-Shirt,299.0,9,39,0,8.47,9.87,12,7.55
Men,T-Shirt,299.0,10,40,0,7.55,9.71,12,9.7
Men,T-Shirt,299.0,10,41,1,9.7,8.47,7,16.12
Men,T-Shirt,299.0,10,42,0,16.12,10.46,9,8.76
Men,T-Shirt,299.0,10,43,1,8.76,10.53,18,17.77
Men,T-Shirt,299.0,10,44,1,17.77,13.09,19,12.64
Men,T-Shirt,299.0,11,45,1,12.64,13.82,12,17.59
Men,T-Shirt,299.0,11,46,0,17.59,14.19,27,9.09
Men,T-Shirt,299.0,11,47,0,9.09,14.27,13,7.82
Men,T-Shirt,299.0,11,48,0,7.82,11.78,22,7.8
Men,T-Shirt,299.0,12,49,0,7.8,10.58,9,6.98
Men,T-Shirt,299.0,12,50,0,6.98,7.92,8,10.85
Men,T-Shirt,299.0,12,51,1,10.85,8.36,13,16.31
Men,T-Shirt,299.0,12,52,1,16.31,10.49,17,15.12
Men,T-Shirt,299.0,1,1,0,15.12,12.31,7,9.23
Men,T-Shirt,299.0,1,2,1,9.23,12.88,15,17.0
Men,T-Shirt,299.0,1,3,0,17.0,14.41,22,8.06
Men,T-Shirt,299.0,1,4,0,8.06,12.35,17,13.93
Men,T-Shirt,299.0,1,5,0,13.93,12.05,13,8.97
Men,T-Shirt,299.0,2,6,0,8.97,11.99,15,9.57
Men,T-Shirt,299.0,2,7,0,9.57,10.13,8,11.15
Men,T-Shirt,299.0,2,8,0,11.15,10.9,17,8.8
Men,T-Shirt,299.0,2,9,0,8.8,9.62,6,11.09
Men,T-Shirt,299.0,3,10,1,11.09,10.15,9,24.78
Men,T-Shirt,299.0,3,11,0,24.78,13.95,27,11.83
Men,T-Shirt,299.0,3,12,0,11.83,14.12,28,12.25
Men,T-Shirt,299.0,3,13,0,12.25,14.99,12,11.32
Men,T-Shirt,299.0,4,14,0,11.32,15.05,13,10.77
Men,T-Shirt,299.0,4,15,1,10.77,11.54,7,24.62
Men,T-Shirt,299.0,4,16,0,24.62,14.74,17,12.13
Men,T-Shirt,299.0,4,17,0,12.13,14.71,25,9.61
Men,T-Shirt,299.0,5,18,0,9.61,14.28,8,11.48
Men,T-Shirt,299.0,5,19,0,11.48,14.46,9,11.07
Men,T-Shirt,299.0,5,20,0,11.07,11.08,19,12.08
Men,T-Shirt,299.0,5,21,0,12.08,11.06,14,11.38
Men,T-Shirt,299.0,5,22,0,11.38,11.5,12,5.53
Men,T-Shirt,299.0,6,23,0,5.53,10.02,14,12.39
Men,T-Shirt,299.0,6,24,0,12.39,10.35,9,11.66
Men,T-Shirt,299.0,6,25,0,11.66,10.24,14,11.6
Men,T-Shirt,299.0,6,26,0,11.6,10.3,17,10.78
Men,T-Shirt,299.0,7,27,0,10.78,11.61,8,10.99
Men,T-Shirt,299.0,7,28,0,10.99,11.26,7,8.83
Men,T-Shirt,299.0,7,29,0,8.83,10.55,10,10.3
Men,T-Shirt,299.0,7,30,0,10.3,10.23,20,8.82
Men,T-Shirt,299.0,7,31,0,8.82,9.74,10,6.92
Men,T-Shirt,299.0,8,32,0,6.92,8.72,13,9.58
Men,T-Shirt,299.0,8,33,1,9.58,8.91,9,17.21
Men,T-Shirt,299.0,8,34,0,17.21,10.63,5,9.89
Men,T-Shirt,299.0,8,35,0,9.89,10.9,17,8.13
Men,T-Shirt,299.0,9,36,1,8.13,11.2,10,13.98
Men,T-Shirt,299.0,9,37,0,13.98,12.3,24,7.17
Men,T-Shirt,299.0,9,38,0,7.17,9.79,7,7.49
Men,T-Shirt,299.0,9,39,0,7.49,9.19,10,8.01
Men,T-Shirt,299.0,10,40,0,8.01,9.16,18,8.86
Men,T-Shirt,299.0,10,41,1,8.86,7.88,13,15.99
Men,T-Shirt,299.0,10,42,0,15.99,10.09,6,6.52
Men,T-Shirt,299.0,10,43,1,6.52,9.85,14,16.32
Men,T-Shirt,299.0,10,44,1,16.32,11.92,12,18.68
Men,T-Shirt,299.0,11,45,1,18.68,14.38,8,16.41
Men,T-Shirt,299.0,11,46,0,16.41,14.48,25,8.73
Men,T-Shirt,299.0,11,47,0,8.73,15.03,8,8.26
Men,T-Shirt,299.0,11,48,0,8.26,13.02,14,8.44
Men,T-Shirt,299.0,12,49,0,8.44,10.46,11,10.14
Men,T-Shirt,299.0,12,50,0,10.14,8.89,13,10.0
Men,T-Shirt,299.0,12,51,0,10.0,9.21,13,12.5
Men,T-Shirt,299.0,12,52,1,12.5,10.27,18,17.58
Men,T-Shirt,299.0,1,1,0,17.58,12.55,19,8.71
Men,T-Shirt,299.0,1,2,1,8.71,12.2,6,15.85
Men,T-Shirt,299.0,1,3,1,15.85,13.66,13,19.54
Men,T-Shirt,299.0,1,4,0,19.54,15.42,27,10.27
Men,T-Shirt,299.0,1,5,0,10.27,13.59,13,9.45
Men,T-Shirt,299.0,2,6,0,9.45,13.77,9,11.47
Men,T-Shirt,299.0,2,7,0,11.47,12.68,19,12.2
Men,T-Shirt,299.0,2,8,0,12.2,10.85,8,11.76
Men,T-Shirt,299.0,2,9,0,11.76,11.22,12,9.6
Men,T-Shirt,299.0,3,10,1,9.6,11.26,8,20.55
Men,T-Shirt,299.0,3,11,0,20.55,13.53,13,11.56
Men,T-Shirt,299.0,3,12,0,11.56,13.37,10,13.43
Men,T-Shirt,299.0,3,13,0,13.43,13.78,14,11.3
Men,T-Shirt,299.0,4,14,0,11.3,14.21,20,8.29
Men,T-Shirt,299.0,4,15,1,8.29,11.14,10,22.24
Men,T-Shirt,299.0,4,16,0,22.24,13.81,9,11.51
Men,T-Shirt,299.0,4,17,0,11.51,13.33,19,14.05
Men,T-Shirt,299.0,4,18,0,14.05,14.02,7,8.11
Men,T-Shirt,299.0,5,19,0,8.11,13.98,11,12.52
Men,T-Shirt,299.0,5,20,0,12.52,11.55,16,8.88
Men,T-Shirt,299.0,5,21,0,8.88,10.89,17,10.19
Men,T-Shirt,299.0,5,22,0,10.19,9.92,15,11.3
Men,T-Shirt,299.0,6,23,0,11.3,10.72,15,11.96
Men,T-Shirt,299.0,6,24,0,11.96,10.58,13,9.34
Men,T-Shirt,299.0,6,25,0,9.34,10.7,7,9.47
Men,T-Shirt,299.0,6,26,0,9.47,10.52,20,9.62
Men,T-Shirt,299.0,7,27,0,9.62,10.1,20,7.06
Kids,Ethnic,699.0,7,28,0,7.68,7.68,14,6.68
Kids,Ethnic,699.0,7,29,0,6.68,7.43,13,8.78
Kids,Ethnic,699.0,7,30,0,8.78,7.71,6,7.31
Kids,Ethnic,699.0,8,31,0,7.31,7.61,5,7.63
Kids,Ethnic,699.0,8,32,0,7.63,7.6,4,6.61
Kids,Ethnic,699.0,8,33,1,6.61,7.58,14,9.46
Kids,Ethnic,699.0,8,34,0,9.46,7.75,12,6.35
Kids,Ethnic,699.0,8,35,0,6.35,7.51,6,7.36
Kids,Ethnic,699.0,9,36,1,7.36,7.45,14,9.36
Kids,Ethnic,699.0,9,37,0,9.36,8.13,5,6.23
Kids,Ethnic,699.0,9,38,0,6.23,7.33,9,6.67
Kids,Ethnic,699.0,9,39,0,6.67,7.41,10,5.86
Kids,Ethnic,699.0,10,40,0,5.86,7.03,4,5.61
Kids,Ethnic,699.0,10,41,1,5.61,6.1,12,12.71
Kids,Ethnic,699.0,10,42,0,12.71,7.72,12,5.51
Kids,Ethnic,699.0,10,43,1,5.51,7.42,6,9.84
Kids,Ethnic,699.0,10,44,1,9.84,8.42,15,12.14
Kids,Ethnic,699.0,11,45,1,12.14,10.05,9,16.23
Kids,Ethnic,699.0,11,46,0,16.23,10.93,11,7.09
Kids,Ethnic,699.0,11,47,0,7.09,11.33,13,6.26
Kids,Ethnic,699.0,11,48,0,6.26,10.43,12,7.45
Kids,Ethnic,699.0,12,49,0,7.45,9.26,8,8.3
Kids,Ethnic,699.0,12,50,0,8.3,7.28,14,6.49
Kids,Ethnic,699.0,12,51,1,6.49,7.13,5,16.0
Kids,Ethnic,699.0,12,52,1,16.0,9.56,7,14.4
Kids,Ethnic,699.0,1,1,0,14.4,11.3,12,9.27
Kids,Ethnic,699.0,1,2,1,9.27,11.54,10,14.72
Kids,Ethnic,699.0,1,3,0,14.72,13.6,24,7.66
Kids,Ethnic,699.0,1,4,0,7.66,11.51,8,8.82
Kids,Ethnic,699.0,1,5,0,8.82,10.12,10,7.44
Kids,Ethnic,699.0,2,6,0,7.44,9.66,9,7.5
Kids,Ethnic,699.0,2,7,0,7.5,7.86,5,10.41
Kids,Ethnic,699.0,2,8,0,10.41,8.54,12,10.25
Kids,Ethnic,699.0,2,9,0,10.25,8.9,14,9.98
Kids,Ethnic,699.0,3,10,1,9.98,9.53,10,16.49
Kids,Ethnic,699.0,3,11,0,16.49,11.78,23,11.95
Kids,Ethnic,699.0,3,12,0,11.95,12.17,10,9.26
Kids,Ethnic,699.0,3,13,0,9.26,11.92,14,9.46
Kids,Ethnic,699.0,4,14,0,9.46,11.79,18,11.46
Kids,Ethnic,699.0,4,15,1,11.46,10.53,13,18.34
Kids,Ethnic,699.0,4,16,0,18.34,12.13,18,8.22
Kids,Ethnic,699.0,4,17,0,8.22,11.87,8,9.99
Kids,Ethnic,699.0,5,18,0,9.99,12.0,13,9.29
Kids,Ethnic,699.0,5,19,0,9.29,11.46,19,9.98
Kids,Ethnic,699.0,5,20,0,9.98,9.37,12,10.67
Kids,Ethnic,699.0,5,21,0,10.67,9.98,5,10.6
Kids,Ethnic,699.0,5,22,0,10.6,10.13,15,7.89
Kids,Ethnic,699.0,6,23,0,7.89,9.78,9,7.97
Kids,Ethnic,699.0,6,24,0,7.97,9.28,7,5.67
Kids,Ethnic,699.0,6,25,0,5.67,8.03,16,7.17
Kids,Ethnic,699.0,6,26,0,7.17,7.17,12,7.77
Kids,Ethnic,699.0,7,27,0,7.77,7.15,5,9.13
Kids,Ethnic,699.0,7,28,0,9.13,7.44,13,7.37
Kids,Ethnic,699.0,7,29,0,7.37,7.86,12,8.31
Kids,Ethnic,699.0,7,30,0,8.31,8.14,6,6.51
Kids,Ethnic,699.0,7,31,0,6.51,7.83,13,5.88
Kids,Ethnic,699.0,8,32,0,5.88,7.02,10,6.81
Kids,Ethnic,699.0,8,33,1,6.81,6.88,11,13.9
Kids,Ethnic,699.0,8,34,0,13.9,8.28,9,5.84
Kids,Ethnic,699.0,8,35,0,5.84,8.11,11,5.3
Kids,Ethnic,699.0,9,36,1,5.3,7.96,10,11.75
Kids,Ethnic,699.0,9,37,0,11.75,9.2,15,6.84
Kids,Ethnic,699.0,9,38,0,6.84,7.43,5,6.21
Kids,Ethnic,699.0,9,39,0,6.21,7.52,10,5.34
Kids,Ethnic,699.0,10,40,0,5.34,7.53,13,5.45
Kids,Ethnic,699.0,10,41,1,5.45,5.96,6,13.73
Kids,Ethnic,699.0,10,42,0,13.73,7.68,14,6.05
Kids,Ethnic,699.0,10,43,1,6.05,7.65,5,9.94
Kids,Ethnic,699.0,10,44,1,9.94,8.79,9,14.89
Kids,Ethnic,699.0,11,45,1,14.89,11.15,7,10.33
Kids,Ethnic,699.0,11,46,0,10.33,10.3,20,7.54
Kids,Ethnic,699.0,11,47,0,7.54,10.67,6,6.16
Kids,Ethnic,699.0,11,48,0,6.16,9.73,15,5.88
Kids,Ethnic,699.0,12,49,0,5.88,7.48,4,7.16
Kids,Ethnic,699.0,12,50,0,7.16,6.68,13,6.93
Kids,Ethnic,699.0,12,51,0,6.93,6.53,13,6.82
Kids,Ethnic,699.0,12,52,1,6.82,6.7,9,15.53
Kids,Ethnic,699.0,1,1,0,15.53,9.11,11,6.32
Kids,Ethnic,699.0,1,2,1,6.32,8.9,15,16.03
Kids,Ethnic,699.0,1,3,1,16.03,11.17,10,16.57
Kids,Ethnic,699.0,1,4,0,16.57,13.61,13,7.59
Kids,Ethnic,699.0,1,5,0,7.59,11.62,7,4.9
Kids,Ethnic,699.0,2,6,0,4.9,11.27,9,8.35
Kids,Ethnic,699.0,2,7,0,8.35,9.35,8,8.46
Kids,Ethnic,699.0,2,8,0,8.46,7.32,9,8.45
Kids,Ethnic,699.0,2,9,0,8.45,7.54,7,6.75
Kids,Ethnic,699.0,3,10,1,6.75,8.0,13,18.41
Kids,Ethnic,699.0,3,11,0,18.41,10.52,20,10.33
Kids,Ethnic,699.0,3,12,0,10.33,10.98,13,8.82
Kids,Ethnic,699.0,3,13,0,8.82,11.08,11,7.56
Kids,Ethnic,699.0,4,14,0,7.56,11.28,8,9.8
Kids,Ethnic,699.0,4,15,1,9.8,9.13,12,22.38
Kids,Ethnic,699.0,4,16,0,22.38,12.14,21,7.96
Kids,Ethnic,699.0,4,17,0,7.96,11.92,13,7.95
Kids,Ethnic,699.0,4,18,0,7.95,12.02,8,10.66
Kids,Ethnic,699.0,5,19,0,10.66,12.24,17,8.7
Kids,Ethnic,699.0,5,20,0,8.7,8.82,15,6.56
Kids,Ethnic,699.0,5,21,0,6.56,8.47,16,11.02
Kids,Ethnic,699.0,5,22,0,11.02,9.23,12,5.56
Kids,Ethnic,699.0,6,23,0,5.56,7.96,13,6.07
Kids,Ethnic,699.0,6,24,0,6.07,7.3,4,6.82
Kids,Ethnic,699.0,6,25,0,6.82,7.37,14,8.86
Kids,Ethnic,699.0,6,26,0,8.86,6.83,12,8.76
Kids,Ethnic,699.0,7,27,0,8.76,7.63,7,6.13
Newborn,Set,699.0,7,28,0,5.28,5.28,10,4.47
Newborn,Set,699.0,7,29,0,4.47,5.08,3,5.18
Newborn,Set,699.0,7,30,0,5.18,5.05,9,5.88
Newborn,Set,699.0,8,31,0,5.88,5.2,4,3.04
Newborn,Set,699.0,8,32,0,3.04,4.64,4,3.39
Newborn,Set,699.0,8,33,1,3.39,4.37,7,8.35
Newborn,Set,699.0,8,34,0,8.35,5.16,6,3.46
Newborn,Set,699.0,8,35,0,3.46,4.56,9,5.12
Newborn,Set,699.0,9,36,1,5.12,5.08,10,8.51
Newborn,Set,699.0,9,37,0,8.51,6.36,11,4.93
Newborn,Set,699.0,9,38,0,4.93,5.51,10,4.43
Newborn,Set,699.0,9,39,0,4.43,5.75,11,4.64
Newborn,Set,699.0,10,40,0,4.64,5.63,9,3.79
Newborn,Set,699.0,10,41,1,3.79,4.45,7,6.04
Newborn,Set,699.0,10,42,0,6.04,4.72,5,4.13
Newborn,Set,699.0,10,43,1,4.13,4.65,3,9.78
Newborn,Set,699.0,10,44,1,9.78,5.93,6,11.05
Newborn,Set,699.0,11,45,1,11.05,7.75,9,8.5
Newborn,Set,699.0,11,46,0,8.5,8.36,5,5.0
Newborn,Set,699.0,11,47,0,5.0,8.58,13,4.13
Newborn,Set,699.0,11,48,0,4.13,7.17,13,4.41
Newborn,Set,699.0,12,49,0,4.41,5.51,7,4.75
Newborn,Set,699.0,12,50,0,4.75,4.57,7,6.09
Newborn,Set,699.0,12,51,1,6.09,4.85,8,11.15
Newborn,Set,699.0,12,52,1,11.15,6.6,7,11.19
Newborn,Set,699.0,1,1,0,11.19,8.3,7,6.48
Newborn,Set,699.0,1,2,1,6.48,8.73,7,9.55
Newborn,Set,699.0,1,3,0,9.55,9.59,14,5.32
Newborn,Set,699.0,1,4,0,5.32,8.13,15,6.12
Newborn,Set,699.0,1,5,0,6.12,6.86,13,5.29
Newborn,Set,699.0,2,6,0,5.29,6.57,7,5.6
Newborn,Set,699.0,2,7,0,5.6,5.58,9,6.19
Newborn,Set,699.0,2,8,0,6.19,5.8,11,6.02
Newborn,Set,699.0,2,9,0,6.02,5.77,11,5.17
Newborn,Set,699.0,3,10,1,5.17,5.74,11,11.11
Newborn,Set,699.0,3,11,0,11.11,7.12,11,5.25
Newborn,Set,699.0,3,12,0,5.25,6.89,4,6.96
Newborn,Set,699.0,3,13,0,6.96,7.12,12,5.62
Newborn,Set,699.0,4,14,0,5.62,7.24,14,6.82
Newborn,Set,699.0,4,15,1,6.82,6.16,4,12.86
Newborn,Set,699.0,4,16,0,12.86,8.06,15,6.24
Newborn,Set,699.0,4,17,0,6.24,7.88,14,5.09
Newborn,Set,699.0,5,18,0,5.09,7.75,7,6.3
Newborn,Set,699.0,5,19,0,6.3,7.62,4,6.5
Newborn,Set,699.0,5,20,0,6.5,6.03,11,6.68
Newborn,Set,699.0,5,21,0,6.68,6.14,6,4.98
Newborn,Set,699.0,5,22,0,4.98,6.11,6,5.62
Newborn,Set,699.0,6,23,0,5.62,5.94,8,6.57
Newborn,Set,699.0,6,24,0,6.57,5.96,7,6.34
Newborn,Set,699.0,6,25,0,6.34,5.88,5,5.41
Newborn,Set,699.0,6,26,0,5.41,5.98,5,4.36
Newborn,Set,699.0,7,27,0,4.36,5.67,3,5.85
Newborn,Set,699.0,7,28,0,5.85,5.49,8,5.1
Newborn,Set,699.0,7,29,0,5.1,5.18,9,4.31
Newborn,Set,699.0,7,30,0,4.31,4.9,4,4.71
Newborn,Set,699.0,7,31,0,4.71,4.99,4,3.88
Newborn,Set,699.0,8,32,0,3.88,4.5,2,5.18
Newborn,Set,699.0,8,33,1,5.18,4.52,5,6.82
Newborn,Set,699.0,8,34,0,6.82,5.15,4,5.17
Newborn,Set,699.0,8,35,0,5.17,5.26,9,4.55
Newborn,Set,699.0,9,36,1,4.55,5.43,9,7.07
Newborn,Set,699.0,9,37,0,7.07,5.9,10,4.08
Newborn,Set,699.0,9,38,0,4.08,5.22,6,3.97
Newborn,Set,699.0,9,39,0,3.97,4.92,3,3.68
Newborn,Set,699.0,10,40,0,3.68,4.7,9,4.31
Newborn,Set,699.0,10,41,1,4.31,4.01,6,10.34
Newborn,Set,699.0,10,42,0,10.34,5.58,4,3.76
Newborn,Set,699.0,10,43,1,3.76,5.52,10,8.65
Newborn,Set,699.0,10,44,1,8.65,6.77,12,8.68
Newborn,Set,699.0,11,45,1,8.68,7.86,11,9.01
Newborn,Set,699.0,11,46,0,9.01,7.53,10,2.97
Newborn,Set,699.0,11,47,0,2.97,7.33,7,5.36
Newborn,Set,699.0,11,48,0,5.36,6.51,4,6.36
Newborn,Set,699.0,12,49,0,6.36,5.93,10,4.78
Newborn,Set,699.0,12,50,0,4.78,4.87,6,5.42
Newborn,Set,699.0,12,51,0,5.42,5.48,3,5.32
Newborn,Set,699.0,12,52,1,5.32,5.47,8,8.61
Newborn,Set,699.0,1,1,0,8.61,6.03,3,5.2
Newborn,Set,699.0,1,2,1,5.2,6.14,3,9.69
Newborn,Set,699.0,1,3,1,9.69,7.21,14,10.74
Newborn,Set,699.0,1,4,0,10.74,8.56,7,5.68
Newborn,Set,699.0,1,5,0,5.68,7.83,15,5.85
Newborn,Set,699.0,2,6,0,5.85,7.99,5,5.2
Newborn,Set,699.0,2,7,0,5.2,6.87,13,6.07
Newborn,Set,699.0,2,8,0,6.07,5.7,6,5.92
Newborn,Set,699.0,2,9,0,5.92,5.76,8,7.1
Newborn,Set,699.0,3,10,1,7.1,6.07,9,13.6
Newborn,Set,699.0,3,11,0,13.6,8.17,7,7.04
Newborn,Set,699.0,3,12,0,7.04,8.41,14,7.16
Newborn,Set,699.0,3,13,0,7.16,8.72,6,5.43
Newborn,Set,699.0,4,14,0,5.43,8.31,9,6.88
Newborn,Set,699.0,4,15,1,6.88,6.63,9,10.78
Newborn,Set,699.0,4,16,0,10.78,7.56,13,7.55
Newborn,Set,699.0,4,17,0,7.55,7.66,7,6.78
Newborn,Set,699.0,4,18,0,6.78,8.0,14,5.23
Newborn,Set,699.0,5,19,0,5.23,7.59,13,6.25
Newborn,Set,699.0,5,20,0,6.25,6.45,4,5.3
Newborn,Set,699.0,5,21,0,5.3,5.89,8,5.53
Newborn,Set,699.0,5,22,0,5.53,5.58,8,6.11
Newborn,Set,699.0,6,23,0,6.11,5.8,8,5.23
Newborn,Set,699.0,6,24,0,5.23,5.54,10,5.39
Newborn,Set,699.0,6,25,0,5.39,5.57,3,6.29
Newborn,Set,699.0,6,26,0,6.29,5.75,8,5.23
Newborn,Set,699.0,7,27,0,5.23,5.53,3,4.53
Women,Kurti,299.0,7,28,0,12.96,12.96,24,9.15
Women,Kurti,299.0,7,29,0,9.15,12.01,16,13.34
Women,Kurti,299.0,7,30,0,13.34,12.1,20,12.98
Women,Kurti,299.0,8,31,0,12.98,12.11,14,11.83
Women,Kurti,299.0,8,32,0,11.83,11.82,9,15.06
Women,Kurti,299.0,8,33,1,15.06,13.3,8,21.13
Women,Kurti,299.0,8,34,0,21.13,15.25,14,12.63
Women,Kurti,299.0,8,35,0,12.63,15.16,11,9.61
Women,Kurti,299.0,9,36,1,9.61,14.61,21,23.38
Women,Kurti,299.0,9,37,0,23.38,16.69,26,8.8
Women,Kurti,299.0,9,38,0,8.8,13.6,16,11.45
Women,Kurti,299.0,9,39,0,11.45,13.31,17,9.92
Women,Kurti,299.0,10,40,0,9.92,13.38,18,11.06
Women,Kurti,299.0,10,41,1,11.06,10.3,10,21.32
Women,Kurti,299.0,10,42,0,21.32,13.43,19,11.41
Women,Kurti,299.0,10,43,1,11.41,13.43,16,15.29
Women,Kurti,299.0,10,44,1,15.29,14.77,13,20.87
Women,Kurti,299.0,11,45,1,20.87,17.22,9,25.01
Women,Kurti,299.0,11,46,0,25.01,18.15,31,12.99
Women,Kurti,299.0,11,47,0,12.99,18.54,35,12.02
Women,Kurti,299.0,11,48,0,12.02,17.72,11,13.37
Women,Kurti,299.0,12,49,0,13.37,15.85,31,8.11
Women,Kurti,299.0,12,50,0,8.11,11.63,13,11.75
Women,Kurti,299.0,12,51,1,11.75,11.31,11,13.42
Women,Kurti,299.0,12,52,1,13.42,11.66,23,23.01
Women,Kurti,299.0,1,1,0,23.01,14.07,16,13.13
Women,Kurti,299.0,1,2,1,13.13,15.33,14,27.42
Women,Kurti,299.0,1,3,0,27.42,19.25,16,14.35
Women,Kurti,299.0,1,4,0,14.35,19.48,30,13.88
Women,Kurti,299.0,1,5,0,13.88,17.2,16,14.19
Women,Kurti,299.0,2,6,0,14.19,17.46,27,16.08
Women,Kurti,299.0,2,7,0,16.08,14.63,18,12.84
Women,Kurti,299.0,2,8,0,12.84,14.25,26,15.31
Women,Kurti,299.0,2,9,0,15.31,14.61,11,16.04
Women,Kurti,299.0,3,10,1,16.04,15.07,14,27.79
Women,Kurti,299.0,3,11,0,27.79,18.0,35,14.69
Women,Kurti,299.0,3,12,0,14.69,18.46,25,19.01
Women,Kurti,299.0,3,13,0,19.01,19.38,10,15.81
Women,Kurti,299.0,4,14,0,15.81,19.32,17,21.49
Women,Kurti,299.0,4,15,1,21.49,17.75,14,31.23
Women,Kurti,299.0,4,16,0,31.23,21.88,16,17.27
Women,Kurti,299.0,4,17,0,17.27,21.45,34,12.07
Women,Kurti,299.0,5,18,0,12.07,20.51,35,10.98
Women,Kurti,299.0,5,19,0,10.98,17.88,23,12.84
Women,Kurti,299.0,5,20,0,12.84,13.29,14,16.89
Women,Kurti,299.0,5,21,0,16.89,13.19,24,13.98
Women,Kurti,299.0,5,22,0,13.98,13.67,19,11.21
Women,Kurti,299.0,6,23,0,11.21,13.73,13,14.15
Women,Kurti,299.0,6,24,0,14.15,14.06,25,15.48
Women,Kurti,299.0,6,25,0,15.48,13.71,25,11.73
Women,Kurti,299.0,6,26,0,11.73,13.14,11,14.93
Women,Kurti,299.0,7,27,0,14.93,14.07,20,10.49
Women,Kurti,299.0,7,28,0,10.49,13.16,22,14.05
Women,Kurti,299.0,7,29,0,14.05,12.8,25,14.23
Women,Kurti,299.0,7,30,0,14.23,13.42,19,10.78
Women,Kurti,299.0,7,31,0,10.78,12.39,12,13.84
Women,Kurti,299.0,8,32,0,13.84,13.22,25,13.9
Women,Kurti,299.0,8,33,1,13.9,13.19,11,23.55
Women,Kurti,299.0,8,34,0,23.55,15.52,26,9.99
Women,Kurti,299.0,8,35,0,9.99,15.32,16,15.04
Women,Kurti,299.0,9,36,1,15.04,15.62,10,18.91
Women,Kurti,299.0,9,37,0,18.91,16.87,11,13.04
Women,Kurti,299.0,9,38,0,13.04,14.24,10,13.58
Women,Kurti,299.0,9,39,0,13.58,15.14,21,10.98
Women,Kurti,299.0,10,40,0,10.98,14.13,16,8.7
Women,Kurti,299.0,10,41,1,8.7,11.57,19,21.72
Women,Kurti,299.0,10,42,0,21.72,13.74,24,13.92
Women,Kurti,299.0,10,43,1,13.92,13.83,24,19.18
Women,Kurti,299.0,10,44,1,19.18,15.88,23,21.05
Women,Kurti,299.0,11,45,1,21.05,18.97,12,15.06
Women,Kurti,299.0,11,46,0,15.06,17.3,18,10.89
Women,Kurti,299.0,11,47,0,10.89,16.55,31,12.36
